"ERR","MAD","MSE"
0.656494065218897,1.10803126776281,2.46251734842339
0.653201161254853,1.10864452475191,2.47606845056509
0.632812899255852,1.04052859891786,2.25903417983955
0.63403412396701,1.02868652600196,2.18224854936264
0.629274901086982,1.02429598738324,2.19080464650934
0.620482276858116,0.999266579803493,2.11621108198289
0.61950636984194,0.999998510065624,2.15453703641623
0.612669060991209,0.980831249287625,2.06896280453327
0.608643481797844,0.979371560579614,2.07190155109618
0.613037894245948,0.977418405606325,2.04822083211345
