"ERR","MAD","MSE"
0.654785408476684,1.06482130844547,2.25794630425503
0.649293063387023,1.07202908947875,2.30691381698093
0.624024223353082,1.0017117856044,2.10352913305933
0.619872744704959,0.978886288953403,2.0106405153385
0.61682128460652,0.973263798096013,1.98277270827606
0.613281498516398,0.969479662768253,1.9899759450095
0.617312590466953,0.969488974858102,1.97413771910416
0.614987696866891,0.970092919757349,1.98767891318227
0.612669880455115,0.964841422559543,1.98363679571733
0.61035139357287,0.967409249959586,2.00941169196203
