"ERR","MAD","MSE"
0.366666666666667,0.603100775193798,1.29479512735327
0.366002214839424,0.610077519379845,1.39856035437431
0.394019933554817,0.618493909191584,1.31926910299003
0.408194905869324,0.64296788482835,1.33864894795127
0.427131782945736,0.666445182724252,1.38870431893688
0.422369878183832,0.694462901439646,1.57619047619048
0.441528239202658,0.70874861572536,1.53377630121816
0.423034330011074,0.704761904761905,1.61572535991141
0.39922480620155,0.676854928017719,1.58139534883721
0.455481727574751,0.746179401993356,1.68305647840532
