"ERR","MAD","MSE"
0.295902547065338,0.502104097452935,1.11029900332226
0.291362126245847,0.474197120708749,1.00730897009967
0.342857142857143,0.582613510520487,1.38239202657807
0.361240310077519,0.581395348837209,1.29280177187154
0.309856035437431,0.544407530454042,1.29612403100775
0.3421926910299,0.590808416389812,1.43554817275748
0.366223698781838,0.675747508305648,1.67884828349945
0.3562569213732,0.63765227021041,1.57674418604651
0.352159468438538,0.656921373200443,1.69789590254707
0.407862679955703,0.7140642303433,1.7811738648948
