"ERR","MAD","MSE"
0.291140642303433,0.474307862679956,0.953377630121816
0.30077519379845,0.512403100775194,1.1327796234773
0.324141749723145,0.572646733111849,1.32214839424142
0.328792912513843,0.517829457364341,1.04784053156146
0.314507198228128,0.56843853820598,1.38682170542636
0.324141749723145,0.564119601328904,1.35592469545958
0.337984496124031,0.591472868217054,1.40830564784053
0.357253599114064,0.640420819490587,1.57464008859358
0.342414174972315,0.608970099667774,1.51616832779623
0.361018826135105,0.651605758582503,1.63543743078627
