"ERR","MAD","MSE"
0.309302325581395,0.525027685492802,1.11616832779623
0.33344407530454,0.591362126245847,1.33156146179402
0.347619047619048,0.615282392026578,1.35769656699889
0.357364341085271,0.624806201550388,1.44983388704319
0.375193798449612,0.647508305647841,1.45503875968992
0.380177187153931,0.680841638981174,1.61063122923588
0.380066445182724,0.65703211517165,1.50243632336656
0.370874861572536,0.642635658914729,1.45681063122924
0.361129568106312,0.637763012181617,1.48183831672204
0.352159468438538,0.620265780730897,1.52259136212625
