"ERR","MAD","MSE"
0.271539313399778,0.496013289036545,1.18770764119601
0.333333333333333,0.58671096345515,1.34595791805094
0.285714285714286,0.487043189368771,1.09545957918051
0.333776301218162,0.549833887043189,1.15049833887043
0.366223698781838,0.63344407530454,1.42059800664452
0.385049833887043,0.6718715393134,1.50022148394241
0.380287929125138,0.643078626799557,1.37552602436323
0.37109634551495,0.658361018826135,1.581284606866
0.370874861572536,0.656478405315615,1.55481727574751
0.356035437430786,0.65171650055371,1.62912513842746
