"ERR","MAD","MSE"
0.702430222014741,1.07552900196608,2.06446866387166
0.69433875876433,1.03626435285351,1.92629388898365
0.677844760254603,0.979616928062915,1.73300819650055
0.661668566914148,0.951452118252251,1.66647604341542
0.666165869161228,0.9487512231908,1.6415781630143
0.663155697600302,0.930154683137473,1.57202416755694
0.659577247304491,0.925973390550234,1.56723419727262
0.653883238021708,0.907410067421379,1.51096966486816
0.666165869161228,0.923283268545368,1.54601082692187
0.653874260474553,0.908302884485901,1.51126278178276
