"ERR","MAD","MSE"
0.678746105988922,1.01706541938612,1.89566923125264
0.67456526227904,0.985332034581512,1.7608960489815
0.667658835253032,0.955914856942786,1.66724990798014
0.670363770210703,0.930480568099184,1.5687985348643
0.64668818285468,0.883730440169137,1.45791729883561
0.645786388243004,0.886126098627333,1.4615033800465
0.62870301376258,0.84416683873632,1.35121062223379
0.639794324394689,0.856147375414089,1.36795464543178
0.647271723419727,0.867824919875392,1.38984953630969
0.624510499241397,0.835481061864277,1.33773532395479
