"ERR","MAD","MSE"
0.711272096954417,1.32940062458814,3.36667077328596
0.703616308053749,1.32608113915709,3.35965017333754
0.689965905509555,1.2369991118242,2.96835400968398
0.676321806148469,1.18505973698536,2.79385038535369
0.678713291121107,1.17979314099075,2.74407873248718
0.671774632553076,1.16829040483626,2.71910724006532
0.666266510042117,1.16063404291895,2.69664068991204
0.672015013036129,1.16471793255594,2.69453198865427
0.661724493596539,1.13455548233676,2.61935793484801
0.655015041686961,1.12712804056958,2.59855227344354
