"ERR","MAD","MSE"
0.706726642408962,1.3332604647165,3.34958227086497
0.69643497693608,1.116827779847,2.31192161132281
0.697384752027046,1.08594218262041,2.15418388104174
0.701705297538893,1.07518064349769,2.07638627052116
0.704095349969917,1.05649743575051,1.9940082514397
0.695233647537461,1.04261238288972,1.95522619832106
0.699064550325187,1.04788442254247,1.96145975990603
0.70888548262327,1.05100879580552,1.95552703206028
0.700022061140876,1.0387803340687,1.92409964759476
0.70002521273243,1.03783686216085,1.91648626192591
