"ERR","MAD","MSE"
0.262901439645626,0.483610188261351,1.16002214839424
0.281506090808416,0.492801771871539,1.17918050941307
0.333222591362126,0.58250276854928,1.2797342192691
0.352270210409745,0.620265780730897,1.37198228128461
0.356478405315615,0.623698781838317,1.3641196013289
0.417165005537099,0.722480620155039,1.62524916943522
0.361129568106312,0.628460686600221,1.42580287929125
0.380509413067553,0.666888150609081,1.54019933554817
0.375747508305648,0.666998892580288,1.58660022148394
0.371317829457364,0.652602436323367,1.54186046511628
