"ERR","MAD","MSE"
0.658566936419285,1.07531581021514,2.28259667252956
0.624756526098808,0.865358653278116,1.46643438589747
0.624266561179313,0.81774876875548,1.27185350071256
0.632689458192814,0.816159828240365,1.23827477518753
0.635253709750354,0.814572899136658,1.22496891624408
0.647462679006303,0.825195535262649,1.22973327939771
0.650879620007137,0.829225807749298,1.2325498513418
0.659301250576418,0.842893646249351,1.26012667422063
0.666137069492774,0.853272678104893,1.27954960773753
0.674804539234069,0.867553699097323,1.30602782750434
