"ERR","MAD","MSE"
0.664917409212711,1.13208059651013,2.54077406560628
0.640505281444879,0.914920798813416,1.62024247192032
0.65600424929284,0.88696225474749,1.4479982359177
0.648071168205396,0.864378797935845,1.37316725034846
0.66333070359916,0.879638407826327,1.38622697213301
0.663454517145792,0.876466561030319,1.37109199525307
0.677001372974527,0.903196728700084,1.4241923624474
0.68078409286463,0.909911490448403,1.44140788368976
0.693601178836078,0.927119487522172,1.47252605708982
0.698852974020759,0.931396642134897,1.47045713421552
