"ERR","MAD","MSE"
0.708644529123571,1.35792797180758,3.48199868206171
0.707929690857519,1.3145981720769,3.27346761023408
0.688538234535713,1.24276709738418,3.02729335587199
0.681112798326791,1.21043176804286,2.91209007821677
0.6736902272011,1.18434002807782,2.81514884107383
0.679919777669541,1.17309715497235,2.71679769647308
0.676082285190385,1.17619774804458,2.7395218176088
0.682782855341948,1.17428243990488,2.70504140045268
0.661721055496662,1.13837864939976,2.63559550754949
0.668657995014755,1.16134658911841,2.74137695900066
