"ERR","MAD","MSE"
0.717983840930579,1.34378047732287,3.39782339626966
0.693561011947397,1.26143311463198,3.09767756353322
0.689495172334756,1.2226567916798,2.9253161619345
0.677523995072057,1.18912529008968,2.78498180672149
0.677750909663926,1.18765808096725,2.77625791479242
0.667700197690743,1.16063175085236,2.7215451393863
0.661965447096238,1.15490702804916,2.69142652494055
0.670811391570925,1.14339856172822,2.60138211615047
0.658842792883133,1.12759590866115,2.57550296536114
0.666270807666963,1.13814027447497,2.61094834254935
