"ERR","MAD","MSE"
0.694626040273277,1.03715088563503,1.90620348508381
0.680252987278816,1.00150733016725,1.81064198439702
0.660463780086005,0.927470845415616,1.56457953657902
0.663772006212463,0.919100629326056,1.53405452962142
0.643990429934733,0.889704997800501,1.47701882591638
0.63979611990412,0.881630591889684,1.45880338273977
0.63890105845281,0.873244216215246,1.43362899388629
0.638899711820736,0.861558143084147,1.37939652928027
0.639499411970661,0.858852759249118,1.37186661160438
0.642491628437278,0.868435393081902,1.40542019409457
