"ERR","MAD","MSE"
0.659179075957599,1.11145372152084,2.44936577218456
0.652464910183031,1.12097589211683,2.54067431449982
0.642578078148548,1.06518991821005,2.32815260801838
0.632200685220819,1.03210413747326,2.22180362515933
0.626590113838436,1.01709677347261,2.1899585127773
0.62036054921961,0.9945039300744,2.08360945542154
0.616213242387739,0.980835719090753,2.0433331023935
0.62146071676273,1.00000022349016,2.11009892419288
0.618530313832327,0.98694005472529,2.07337174384154
0.610839123590802,0.986325605788693,2.10546046049402
