"ERR","MAD","MSE"
0.725884880955792,1.38520757528006,3.54653640088245
0.711753430937169,1.34377818525628,3.42081511617913
0.695230495945907,1.26620519726098,3.10241068103028
0.692848752256253,1.23966163367046,2.97347821104203
0.683271925049423,1.20447783858121,2.85739592585165
0.67727673838925,1.18360484772083,2.77561413059049
0.678952525570868,1.18073861845687,2.76462137925107
0.680393662435894,1.17573016646134,2.73332865369739
0.679671088445119,1.18888720167321,2.83887831991519
0.679432140503682,1.18864854024009,2.81612698048878
