"ERR","MAD","MSE"
0.664919420624119,1.12305151969582,2.48610219012904
0.656494959179523,1.12011999931463,2.52198390721881
0.630495380830951,1.03210816029608,2.21741710936342
0.62670826563444,1.0241713543727,2.19532562888268
0.621825676188092,1.0113489046375,2.16074611443739
0.617186244031882,0.998411729955354,2.13049694526205
0.612794066485342,0.981077982420264,2.06187950751709
0.6157223090109,0.98022290908197,2.04760161538685
0.607055286249917,0.965818223536344,2.01048735008467
0.61181666953479,0.981447486145473,2.06372613218251
