"ERR","MAD","MSE"
0.281838316722038,0.455481727574751,0.915282392026578
0.398781838316722,0.554042081949059,1.00586932447398
0.39922480620155,0.544739756367663,0.929457364341085
0.469435215946844,0.619933554817276,1.03344407530454
0.46500553709856,0.640088593576966,1.14241417497231
0.464341085271318,0.624031007751938,1.0749723145072
0.427464008859358,0.590919158361019,1.0766334440753
0.460132890365448,0.624031007751938,1.08294573643411
0.451273532668882,0.597120708748616,1.01173864894795
0.450387596899225,0.610409745293466,1.05271317829457
