"ERR","MAD","MSE"
0.25359911406423,0.422702104097453,0.864784053156146
0.422148394241417,0.558361018826135,0.896345514950166
0.389147286821705,0.529568106312292,0.912956810631229
0.436212624584718,0.586378737541528,0.990365448504983
0.450166112956811,0.600664451827242,1.00553709856035
0.455592469545958,0.596456256921373,0.990697674418605
0.450276854928018,0.591029900332226,0.985271317829457
0.449944629014396,0.627685492801772,1.16079734219269
0.483720930232558,0.65359911406423,1.1452934662237
0.426688815060908,0.595570321151716,1.08372093023256
