"ERR","MAD","MSE"
0.71441659409816,1.06052841842552,1.94812863029563
0.677254486529191,0.984710788318416,1.74645925540224
0.656278447602546,0.930476977080322,1.59754733411737
0.667065868263473,0.922379229546903,1.5372828555782
0.647593568485218,0.89782833134331,1.49479481815978
0.635594178958425,0.876527754087028,1.45608587921608
0.636500462343679,0.872939877366706,1.43272226162368
0.638296420651949,0.867546167036242,1.40936178617278
0.629309895950228,0.853169074145562,1.38719667112552
0.633509143631777,0.85407041987988,1.36890312328866
