"ERR","MAD","MSE"
0.689250285037122,1.02907647972421,1.90351022093744
0.646679205307526,0.855242438660909,1.33529253337403
0.629308100440798,0.810005925181122,1.21995125191895
0.629914533751089,0.788743053622889,1.14295935864403
0.628999721696038,0.786925998078805,1.13454380594134
0.632291788237618,0.788421208557398,1.13484590040309
0.623311547818905,0.770748009228919,1.09559067771503
0.630801066532602,0.777342915368663,1.10159306574258
0.630501665334997,0.778827801668028,1.1018498235912
0.629915880383162,0.778863711856646,1.10373421073894
